ridge_rel,attributor,target,focal,demo_lds,demo_p1,demo_n,demo_ceiling,demo_ratio,demo_bar_half_ceiling,demo_PASS,cluster_lds,cluster_p1,cluster_n,cluster_ceiling,cluster_ratio
10.0,IF,C7,False,0.28521739130434776,0.08835698452439676,24,0.9151966795585321,0.31164600754662863,0.45759833977926606,False,0.6477326072669232,3.1205981435529956e-06,40,0.8431372549019609,0.7682409993165832
10.0,IF,C8,False,-0.37652173913043474,0.9651232899780345,24,0.9097459233978006,-0.41387570908168253,0.4548729616989003,False,0.5956807511737089,2.50566557532564e-05,40,0.8253968253968255,0.7216901408450703
10.0,IF,C9,False,0.17130434782608694,0.21175156839220233,24,0.8945496491396712,0.1914978648651174,0.4472748245698356,False,-0.1332832738877417,0.7938619318034557,40,0.2380952380952381,-0.5597897503285151
10.0,TRAK,C1,True,0.3095652173913043,0.07050573355655235,24,0.9327641408751334,0.3318794149835837,0.4663820704375667,False,-0.046751783702591046,0.6127389009136559,40,0.5079365079365079,-0.09204257416447613
10.0,TRAK,C2,False,0.2713043478260869,0.0998556200790276,24,0.9115002366303833,0.29764594338344846,0.45575011831519163,False,-0.25692293250727494,0.9452442058292374,40,0.27450980392156865,-0.93593353984793
10.0,TRAK,C3,False,-0.1643478260869565,0.7785769243803302,24,0.6441876915821739,-0.25512413266280476,0.32209384579108696,False,-0.11520045066190968,0.7604808032506594,40,0.8424242424242424,-0.13674873639723092
10.0,TRAK,C4,False,-0.2052173913043478,0.8319695551627235,24,0.7945492662473793,-0.2582815188711713,0.39727463312368966,False,0.30798836008636066,0.026592822425700033,40,0.27450980392156865,1.1219575974574565
10.0,TRAK,C5,True,0.4321739130434783,0.017470768313848938,24,0.9177998400225849,0.47088035342525614,0.45889992001129243,False,0.04496385994555523,0.3914667713691719,40,0.5636363636363636,0.0797745902259851
10.0,TRAK,C6,False,-0.16173913043478258,0.7748905575768146,24,0.940385146963973,-0.17199243411803797,0.4701925734819865,False,-0.21261616446071527,0.9061110607916284,40,0.12380952380952381,-1.7172844052596232
10.0,TRAK,C7,False,0.12608695652173912,0.27857720383448425,24,0.9151966795585321,0.13777033870201572,0.45759833977926606,False,-0.012487090414045629,0.5304789549414104,40,0.8431372549019609,-0.014810270025961093
10.0,TRAK,C8,False,-0.4121739130434783,0.9773265459899088,24,0.9097459233978006,-0.4530648639831814,0.4548729616989003,False,0.6060093896713614,1.7061996193497988e-05,40,0.8253968253968255,0.7342036836403032
10.0,TRAK,C9,False,0.08173913043478259,0.35208485721804406,24,0.8945496491396712,0.0913746157224418,0.4472748245698356,False,-0.16406983292660032,0.8441450358088549,40,0.2380952380952381,-0.6890932982917213
,TracIn,C1,True,0.368695652173913,0.03812484423954127,24,0.9327641408751334,0.39527211222763897,0.4663820704375667,False,-0.06590311678558017,0.6569049213208671,40,0.5079365079365079,-0.12974676117161096
,TracIn,C2,False,0.46434782608695646,0.011129926756996847,24,0.9115002366303833,0.5094324800216714,0.45575011831519163,True,-0.1121749741856754,0.7546323773558025,40,0.27450980392156865,-0.40863740596210324
,TracIn,C3,False,-0.11391304347826085,0.7019429746652933,24,0.6441876915821739,-0.1768320707874467,0.32209384579108696,False,0.19951178293118013,0.10855205215609448,40,0.8424242424242424,0.23683053369528578
,TracIn,C4,False,0.2417391304347826,0.12755323310886668,24,0.7945492662473793,0.3042468739245153,0.39727463312368966,False,0.040270346381301045,0.40256410789449504,40,0.27450980392156865,0.1466991189604538
,TracIn,C5,True,0.24608695652173912,0.12319732422242417,24,0.9177998400225849,0.26812704229244966,0.45889992001129243,False,0.469257486154135,0.0011268879132967718,40,0.5636363636363636,0.8325536044670138
,TracIn,C6,False,0.010434782608695651,0.4807019363886902,24,0.940385146963973,0.011096286072131483,0.4701925734819865,False,-0.05303670327607246,0.6274192431843182,40,0.12380952380952381,-0.4283733726144314
,TracIn,C7,False,0.38434782608695645,0.03184411200906028,24,0.9151966795585321,0.4199619979744203,0.45759833977926606,False,0.6073608111914374,1.6209186372813395e-05,40,0.8431372549019609,0.7203581714131
,TracIn,C8,False,-0.2452173913043478,0.8759393504622491,24,0.9097459233978006,-0.26954491907860156,0.4548729616989003,False,0.4726760563380281,0.001035388322253708,40,0.8253968253968255,0.5726652221018417
,TracIn,C9,False,0.46173913043478254,0.011562029635097568,24,0.8945496491396712,0.5161693717937936,0.4472748245698356,True,0.23390275952693823,0.07315908317580957,40,0.2380952380952381,0.9823915900131405
